연도,시도,시군구,차종,제조사,모델명,국비(만원),지방비(만원),보조금(만원)
2026,전북,완주군,일반승용,케이지모빌리티,토레스 EVX 20인치,344,373,717
2026,전북,완주군,일반승용,케이지모빌리티,토레스 EVX 20인치(2026),354,384,738
2026,전북,완주군,일반승용,케이지모빌리티,토레스 EVX 2WD 18인치,327,355,682
2026,전북,완주군,일반승용,케이지모빌리티,토레스 EVX 2WD 20인치,312,338,650
2026,전북,완주군,일반승용,테슬라코리아,Model 3 Performance,200,217,417
2026,전북,완주군,일반승용,테슬라코리아,Model 3 Premium Long Range RWD,420,456,876
2026,전북,완주군,일반승용,테슬라코리아,Model 3 RWD,168,182,350
2026,전북,완주군,일반승용,테슬라코리아,Model 3 RWD(2025),168,182,350
2026,전북,완주군,일반승용,테슬라코리아,Model Y L AWD,210,228,438
2026,전북,완주군,일반승용,테슬라코리아,Model Y Long Range(2025),210,228,438
2026,전북,완주군,일반승용,테슬라코리아,Model Y Premium Long Range,210,228,438
2026,전북,완주군,일반승용,테슬라코리아,Model Y Premium RWD,170,184,354
2026,전북,완주군,일반승용,테슬라코리아,Model Y RWD(2025),170,184,354
2026,전북,완주군,일반승용,폭스바겐그룹코리아,ID.4 Pro,432,469,901
2026,전북,완주군,일반승용,폭스바겐그룹코리아,Q4 45 e-tron,206,223,429
2026,전북,완주군,일반승용,폭스바겐그룹코리아,Q4 Sportback 45 e-tron,206,223,429
2026,전북,완주군,일반승용,폭스바겐그룹코리아,Q6 e-tron performance,220,238,458
2026,전북,완주군,일반승용,현대자동차,ELECTRIFIED G80,270,293,563
2026,전북,완주군,일반승용,현대자동차,ELECTRIFIED GV70 AWD 19인치,261,283,544
2026,전북,완주군,일반승용,현대자동차,ELECTRIFIED GV70 AWD 20인치,245,266,511
2026,전북,완주군,일반승용,현대자동차,GV60 스탠다드 2WD 19인치,285,309,594
2026,전북,완주군,일반승용,현대자동차,GV60 스탠다드 AWD 19인치,272,295,567
2026,전북,완주군,일반승용,현대자동차,GV60 스탠다드 AWD 20인치,261,283,544
2026,전북,완주군,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 19인치,564,612,"1,176"
2026,전북,완주군,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 19인치 빌트인 캠 미적용,567,615,"1,182"
2026,전북,완주군,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 20인치,559,607,"1,166"
2026,전북,완주군,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 N라인 20인치,541,587,"1,128"
2026,전북,완주군,일반승용,현대자동차,더 뉴 아이오닉5 2WD 스탠다드 19인치,483,524,"1,007"
2026,전북,완주군,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 19인치,558,606,"1,164"
2026,전북,완주군,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 20인치,532,577,"1,109"
2026,전북,완주군,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 N라인 20인치,510,553,"1,063"
2026,전북,완주군,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 18인치,570,619,"1,189"
2026,전북,완주군,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 20인치,570,619,"1,189"
2026,전북,완주군,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 N라인 20인치,570,619,"1,189"
2026,전북,완주군,일반승용,현대자동차,더 뉴 아이오닉6 2WD 스탠다드 18인치,560,608,"1,168"
2026,전북,완주군,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 18인치,570,619,"1,189"
2026,전북,완주군,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 20인치,553,600,"1,153"
2026,전북,완주군,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 N라인 20인치,537,583,"1,120"
2026,전북,완주군,일반승용,현대자동차,스타리아 리무진 일렉트릭 6인승,229,248,477
2026,전북,완주군,일반승용,현대자동차,아이오닉6 N,250,271,521
2026,전북,완주군,일반승용,현대자동차,아이오닉9 성능형 AWD,272,295,567
2026,전북,완주군,일반승용,현대자동차,아이오닉9 항속형 2WD,274,297,571
2026,전북,완주군,일반승용,현대자동차,아이오닉9 항속형 AWD,271,294,565
2026,전북,완주군,경·소형,현대자동차,캐스퍼 일렉트릭 기본형 15인치,490,462,952
2026,전북,완주군,경·소형,현대자동차,캐스퍼 일렉트릭 크로스 17인치,487,459,946
2026,전북,완주군,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 15인치,490,462,952
2026,전북,완주군,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 17인치(라운지포함),490,462,952
2026,전북,완주군,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치,514,558,"1,072"
2026,전북,완주군,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치 빌트인 캠 미적용,514,558,"1,072"
2026,전북,완주군,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 19인치,459,498,957
2026,전북,완주군,일반승용,현대자동차,코나 일렉트릭 2WD 스탠다드 17인치,437,474,911
2026,전북,진안군,일반승용,BMW,MINI Aceman E,400,434,834
2026,전북,진안군,일반승용,BMW,MINI Aceman SE,400,434,834
2026,전북,진안군,일반승용,BMW,MINI Cooper SE,396,430,826
2026,전북,진안군,일반승용,BMW,MINI Countryman E,217,235,452
2026,전북,진안군,일반승용,BMW,MINI Countryman SE ALL4,203,220,423
2026,전북,진안군,일반승용,BMW,MINI JCW Aceman E,197,213,410
2026,전북,진안군,일반승용,BMW,MINI JCW E,191,207,398
2026,전북,진안군,일반승용,BMW,i4 M60 LCI (71HD),233,253,486
2026,전북,진안군,일반승용,BMW,i4 eDrive 40 LCI(21HD),244,265,509
2026,전북,진안군,일반승용,BMW,i4 eDrive 40 LCI(61HD),256,278,534
2026,전북,진안군,일반승용,BMW,i5 eDrive 40,262,284,546
2026,전북,진안군,일반승용,BMW,iX1 eDrive20,212,230,442
2026,전북,진안군,일반승용,BMW,iX1 xDrive30,192,208,400
2026,전북,진안군,일반승용,BMW,iX2 eDrive20,214,232,446
2026,전북,진안군,일반승용,기아,EV3 GT,248,0,248
2026,전북,진안군,일반승용,기아,EV3 롱레인지 2WD 17인치,555,602,"1,157"
2026,전북,진안군,일반승용,기아,EV3 롱레인지 2WD 19인치,555,602,"1,157"
2026,전북,진안군,일반승용,기아,EV3 롱레인지 4WD 19인치,539,0,539
2026,전북,진안군,일반승용,기아,EV3 스탠다드 2WD,469,509,978
2026,전북,진안군,일반승용,기아,EV4 GT,255,0,255
2026,전북,진안군,일반승용,기아,EV4 롱레인지 2WD 17인치,555,602,"1,157"
2026,전북,진안군,일반승용,기아,EV4 롱레인지 2WD 19인치,555,602,"1,157"
2026,전북,진안군,일반승용,기아,EV4 롱레인지 4WD 19인치,554,0,554
2026,전북,진안군,일반승용,기아,EV4 롱레인지 GTL 2WD 19인치,555,602,"1,157"
2026,전북,진안군,일반승용,기아,EV4 스탠다드 2WD 17인치,512,556,"1,068"
2026,전북,진안군,일반승용,기아,EV4 스탠다드 2WD 19인치,481,522,"1,003"
2026,전북,진안군,일반승용,기아,EV5 GT,232,252,484
2026,전북,진안군,일반승용,기아,EV5 롱레인지 2WD,552,599,"1,151"
2026,전북,진안군,일반승용,기아,EV5 롱레인지 4WD 18인치,499,542,"1,041"
2026,전북,진안군,일반승용,기아,EV5 롱레인지 4WD 19인치,493,535,"1,028"
2026,전북,진안군,일반승용,기아,EV9 GT,245,0,245
2026,전북,진안군,일반승용,기아,EV9 롱레인지 2WD 19인치,270,293,563
2026,전북,진안군,일반승용,기아,EV9 롱레인지 2WD 20인치,268,291,559
2026,전북,진안군,일반승용,기아,EV9 롱레인지 4WD 19인치,254,275,529
2026,전북,진안군,일반승용,기아,EV9 롱레인지 4WD 21인치,260,282,542
2026,전북,진안군,일반승용,기아,EV9 롱레인지 GTL 4WD 21인치,252,273,525
2026,전북,진안군,일반승용,기아,EV9 스탠다드,237,257,494
2026,전북,진안군,일반승용,기아,PV5 패신저 5인승 롱레인지,458,497,955
2026,전북,진안군,일반승용,기아,Pv5 WAV(비용 미지원),648,703,"1,351"
2026,전북,진안군,일반승용,기아,Pv5 WAV(비용 지원),448,486,934
2026,전북,진안군,일반승용,기아,The all-new Kia Niro EV,489,531,"1,020"
2026,전북,진안군,일반승용,기아,더뉴EV6 롱레인지 2WD 19인치,570,619,"1,189"
2026,전북,진안군,일반승용,기아,더뉴EV6 롱레인지 2WD 20인치,559,607,"1,166"
2026,전북,진안군,일반승용,기아,더뉴EV6 롱레인지 4WD 19인치,561,609,"1,170"
2026,전북,진안군,일반승용,기아,더뉴EV6 롱레인지 4WD 20인치,532,577,"1,109"
2026,전북,진안군,일반승용,기아,더뉴EV6 스탠다드,501,544,"1,045"
2026,전북,진안군,경·소형,기아,레이 EV 2WD 14인치 1인승 밴,457,431,888
2026,전북,진안군,경·소형,기아,레이 EV 2WD 14인치 2인승 밴,457,431,888
2026,전북,진안군,경·소형,기아,레이 EV 2WD 14인치 4인승 승용,457,431,888
2026,전북,진안군,일반승용,메르세데스벤츠코리아,EQA 250(Facelift),190,206,396
2026,전북,진안군,일반승용,메르세데스벤츠코리아,EQB 300 4MATIC(Facelift),154,167,321
2026,전북,진안군,일반승용,메르세데스벤츠코리아,EQB 300 4MATIC(Facelift)(CY25/2),162,175,337
2026,전북,진안군,일반승용,볼보자동차코리아,볼보 EX30 Single Motor ER,247,268,515
2026,전북,진안군,일반승용,볼보자동차코리아,볼보 EX30CC Twin Motor Perf,222,241,463
2026,전북,진안군,일반승용,비와이디코리아,BYD ATTO 3,126,136,262
2026,전북,진안군,일반승용,비와이디코리아,BYD DOLPHIN,109,118,227
2026,전북,진안군,일반승용,비와이디코리아,BYD DOLPHIN Active,132,143,275
2026,전북,진안군,일반승용,비와이디코리아,BYD SEAL,169,183,352
2026,전북,진안군,일반승용,비와이디코리아,BYD SEAL Dynamic AWD,151,164,315
2026,전북,진안군,일반승용,비와이디코리아,BYD SEALION 7,152,165,317
2026,전북,진안군,일반승용,케이지모빌리티,토레스 EVX 18인치,354,384,738
2026,전북,진안군,일반승용,케이지모빌리티,토레스 EVX 18인치(2026),361,392,753
2026,전북,진안군,일반승용,케이지모빌리티,토레스 EVX 20인치,344,373,717
2026,전북,진안군,일반승용,케이지모빌리티,토레스 EVX 20인치(2026),354,384,738
2026,전북,진안군,일반승용,케이지모빌리티,토레스 EVX 2WD 18인치,327,355,682
2026,전북,진안군,일반승용,케이지모빌리티,토레스 EVX 2WD 20인치,312,338,650
2026,전북,진안군,일반승용,테슬라코리아,Model 3 Performance,200,217,417
2026,전북,진안군,일반승용,테슬라코리아,Model 3 Premium Long Range RWD,420,456,876
2026,전북,진안군,일반승용,테슬라코리아,Model 3 RWD,168,182,350
2026,전북,진안군,일반승용,테슬라코리아,Model 3 RWD(2025),168,182,350
2026,전북,진안군,일반승용,테슬라코리아,Model Y L AWD,210,0,210
2026,전북,진안군,일반승용,테슬라코리아,Model Y Long Range(2025),210,0,210
2026,전북,진안군,일반승용,테슬라코리아,Model Y Premium Long Range,210,228,438
2026,전북,진안군,일반승용,테슬라코리아,Model Y Premium RWD,170,184,354
2026,전북,진안군,일반승용,테슬라코리아,Model Y RWD(2025),170,0,170
2026,전북,진안군,일반승용,폭스바겐그룹코리아,ID.4 Pro,432,469,901
2026,전북,진안군,일반승용,폭스바겐그룹코리아,Q4 45 e-tron,206,223,429
2026,전북,진안군,일반승용,폭스바겐그룹코리아,Q4 Sportback 45 e-tron,206,223,429
2026,전북,진안군,일반승용,폭스바겐그룹코리아,Q6 e-tron performance,220,238,458
2026,전북,진안군,일반승용,현대자동차,ELECTRIFIED G80,270,293,563
2026,전북,진안군,일반승용,현대자동차,ELECTRIFIED GV70 AWD 19인치,261,283,544
2026,전북,진안군,일반승용,현대자동차,ELECTRIFIED GV70 AWD 20인치,245,266,511
2026,전북,진안군,일반승용,현대자동차,GV60 스탠다드 2WD 19인치,285,309,594
2026,전북,진안군,일반승용,현대자동차,GV60 스탠다드 AWD 19인치,272,295,567
2026,전북,진안군,일반승용,현대자동차,GV60 스탠다드 AWD 20인치,261,283,544
2026,전북,진안군,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 19인치,564,612,"1,176"
2026,전북,진안군,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 19인치 빌트인 캠 미적용,567,615,"1,182"
2026,전북,진안군,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 20인치,559,607,"1,166"
2026,전북,진안군,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 N라인 20인치,541,587,"1,128"
2026,전북,진안군,일반승용,현대자동차,더 뉴 아이오닉5 2WD 스탠다드 19인치,483,524,"1,007"
2026,전북,진안군,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 19인치,558,606,"1,164"
2026,전북,진안군,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 20인치,532,577,"1,109"
2026,전북,진안군,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 N라인 20인치,510,553,"1,063"
2026,전북,진안군,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 18인치,570,619,"1,189"
2026,전북,진안군,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 20인치,570,619,"1,189"
2026,전북,진안군,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 N라인 20인치,570,619,"1,189"
2026,전북,진안군,일반승용,현대자동차,더 뉴 아이오닉6 2WD 스탠다드 18인치,560,608,"1,168"
2026,전북,진안군,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 18인치,570,619,"1,189"
2026,전북,진안군,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 20인치,553,600,"1,153"
2026,전북,진안군,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 N라인 20인치,537,583,"1,120"
2026,전북,진안군,일반승용,현대자동차,스타리아 리무진 일렉트릭 6인승,229,248,477
2026,전북,진안군,일반승용,현대자동차,아이오닉6 N,250,271,521
2026,전북,진안군,일반승용,현대자동차,아이오닉9 성능형 AWD,272,295,567
2026,전북,진안군,일반승용,현대자동차,아이오닉9 항속형 2WD,274,297,571
2026,전북,진안군,일반승용,현대자동차,아이오닉9 항속형 AWD,271,294,565
2026,전북,진안군,경·소형,현대자동차,캐스퍼 일렉트릭 기본형 15인치,490,462,952
2026,전북,진안군,경·소형,현대자동차,캐스퍼 일렉트릭 크로스 17인치,487,459,946
2026,전북,진안군,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 15인치,490,462,952
2026,전북,진안군,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 17인치(라운지포함),490,462,952
2026,전북,진안군,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치,514,558,"1,072"
2026,전북,진안군,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치 빌트인 캠 미적용,514,558,"1,072"
2026,전북,진안군,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 19인치,459,498,957
2026,전북,진안군,일반승용,현대자동차,코나 일렉트릭 2WD 스탠다드 17인치,437,474,911
2026,전북,무주군,일반승용,BMW,MINI Aceman E,400,434,834
2026,전북,무주군,일반승용,BMW,MINI Aceman SE,400,434,834
2026,전북,무주군,일반승용,BMW,MINI Cooper SE,396,430,826
2026,전북,무주군,일반승용,BMW,MINI Countryman E,217,235,452
2026,전북,무주군,일반승용,BMW,MINI Countryman SE ALL4,203,220,423
2026,전북,무주군,일반승용,BMW,MINI JCW Aceman E,197,213,410
2026,전북,무주군,일반승용,BMW,MINI JCW E,191,207,398
2026,전북,무주군,일반승용,BMW,i4 M60 LCI (71HD),233,253,486
2026,전북,무주군,일반승용,BMW,i4 eDrive 40 LCI(21HD),244,265,509
2026,전북,무주군,일반승용,BMW,i4 eDrive 40 LCI(61HD),256,278,534
2026,전북,무주군,일반승용,BMW,i5 eDrive 40,262,284,546
2026,전북,무주군,일반승용,BMW,iX1 eDrive20,212,230,442
2026,전북,무주군,일반승용,BMW,iX1 xDrive30,192,208,400
2026,전북,무주군,일반승용,BMW,iX2 eDrive20,214,232,446
2026,전북,무주군,일반승용,기아,EV3 GT,248,269,517
2026,전북,무주군,일반승용,기아,EV3 롱레인지 2WD 17인치,555,602,"1,157"
2026,전북,무주군,일반승용,기아,EV3 롱레인지 2WD 19인치,555,602,"1,157"
2026,전북,무주군,일반승용,기아,EV3 롱레인지 4WD 19인치,539,585,"1,124"
2026,전북,무주군,일반승용,기아,EV3 스탠다드 2WD,469,509,978
2026,전북,무주군,일반승용,기아,EV4 GT,255,276,531
2026,전북,무주군,일반승용,기아,EV4 롱레인지 2WD 17인치,555,602,"1,157"
2026,전북,무주군,일반승용,기아,EV4 롱레인지 2WD 19인치,555,602,"1,157"
2026,전북,무주군,일반승용,기아,EV4 롱레인지 4WD 19인치,554,601,"1,155"
2026,전북,무주군,일반승용,기아,EV4 롱레인지 GTL 2WD 19인치,555,602,"1,157"
2026,전북,무주군,일반승용,기아,EV4 스탠다드 2WD 17인치,512,556,"1,068"
2026,전북,무주군,일반승용,기아,EV4 스탠다드 2WD 19인치,481,522,"1,003"
2026,전북,무주군,일반승용,기아,EV5 GT,232,252,484
2026,전북,무주군,일반승용,기아,EV5 롱레인지 2WD,552,599,"1,151"
2026,전북,무주군,일반승용,기아,EV5 롱레인지 4WD 18인치,499,542,"1,041"
2026,전북,무주군,일반승용,기아,EV5 롱레인지 4WD 19인치,493,535,"1,028"
2026,전북,무주군,일반승용,기아,EV9 GT,245,266,511
2026,전북,무주군,일반승용,기아,EV9 롱레인지 2WD 19인치,270,293,563
2026,전북,무주군,일반승용,기아,EV9 롱레인지 2WD 20인치,268,291,559
2026,전북,무주군,일반승용,기아,EV9 롱레인지 4WD 19인치,254,275,529
2026,전북,무주군,일반승용,기아,EV9 롱레인지 4WD 21인치,260,282,542
2026,전북,무주군,일반승용,기아,EV9 롱레인지 GTL 4WD 21인치,252,273,525
2026,전북,무주군,일반승용,기아,EV9 스탠다드,237,257,494
2026,전북,무주군,일반승용,기아,PV5 패신저 5인승 롱레인지,458,497,955
2026,전북,무주군,일반승용,기아,Pv5 WAV(비용 미지원),648,703,"1,351"
2026,전북,무주군,일반승용,기아,Pv5 WAV(비용 지원),448,486,934
2026,전북,무주군,일반승용,기아,The all-new Kia Niro EV,489,531,"1,020"
2026,전북,무주군,일반승용,기아,더뉴EV6 롱레인지 2WD 19인치,570,619,"1,189"
2026,전북,무주군,일반승용,기아,더뉴EV6 롱레인지 2WD 20인치,559,607,"1,166"
2026,전북,무주군,일반승용,기아,더뉴EV6 롱레인지 4WD 19인치,561,609,"1,170"
2026,전북,무주군,일반승용,기아,더뉴EV6 롱레인지 4WD 20인치,532,577,"1,109"
2026,전북,무주군,일반승용,기아,더뉴EV6 스탠다드,501,544,"1,045"
2026,전북,무주군,경·소형,기아,레이 EV 2WD 14인치 1인승 밴,457,431,888
2026,전북,무주군,경·소형,기아,레이 EV 2WD 14인치 2인승 밴,457,431,888
2026,전북,무주군,경·소형,기아,레이 EV 2WD 14인치 4인승 승용,457,431,888
2026,전북,무주군,일반승용,메르세데스벤츠코리아,EQA 250(Facelift),190,206,396
2026,전북,무주군,일반승용,메르세데스벤츠코리아,EQB 300 4MATIC(Facelift),154,167,321
2026,전북,무주군,일반승용,메르세데스벤츠코리아,EQB 300 4MATIC(Facelift)(CY25/2),162,175,337
2026,전북,무주군,일반승용,볼보자동차코리아,볼보 EX30 Single Motor ER,247,268,515
2026,전북,무주군,일반승용,볼보자동차코리아,볼보 EX30CC Twin Motor Perf,222,241,463
2026,전북,무주군,일반승용,비와이디코리아,BYD ATTO 3,126,136,262
2026,전북,무주군,일반승용,비와이디코리아,BYD DOLPHIN,109,118,227
2026,전북,무주군,일반승용,비와이디코리아,BYD DOLPHIN Active,132,143,275
2026,전북,무주군,일반승용,비와이디코리아,BYD SEAL,169,183,352
2026,전북,무주군,일반승용,비와이디코리아,BYD SEAL Dynamic AWD,151,164,315
2026,전북,무주군,일반승용,비와이디코리아,BYD SEALION 7,152,165,317
2026,전북,무주군,일반승용,케이지모빌리티,토레스 EVX 18인치,354,384,738
2026,전북,무주군,일반승용,케이지모빌리티,토레스 EVX 18인치(2026),361,392,753
2026,전북,무주군,일반승용,케이지모빌리티,토레스 EVX 20인치,344,373,717
2026,전북,무주군,일반승용,케이지모빌리티,토레스 EVX 20인치(2026),354,384,738
2026,전북,무주군,일반승용,케이지모빌리티,토레스 EVX 2WD 18인치,327,355,682
2026,전북,무주군,일반승용,케이지모빌리티,토레스 EVX 2WD 20인치,312,338,650
2026,전북,무주군,일반승용,테슬라코리아,Model 3 Performance,200,217,417
2026,전북,무주군,일반승용,테슬라코리아,Model 3 Premium Long Range RWD,420,456,876
2026,전북,무주군,일반승용,테슬라코리아,Model 3 RWD,168,182,350
2026,전북,무주군,일반승용,테슬라코리아,Model 3 RWD(2025),168,182,350
2026,전북,무주군,일반승용,테슬라코리아,Model Y L AWD,210,228,438
2026,전북,무주군,일반승용,테슬라코리아,Model Y Long Range(2025),210,228,438
2026,전북,무주군,일반승용,테슬라코리아,Model Y Premium Long Range,210,228,438
2026,전북,무주군,일반승용,테슬라코리아,Model Y Premium RWD,170,184,354
2026,전북,무주군,일반승용,테슬라코리아,Model Y RWD(2025),170,184,354
2026,전북,무주군,일반승용,폭스바겐그룹코리아,ID.4 Pro,432,469,901
2026,전북,무주군,일반승용,폭스바겐그룹코리아,Q4 45 e-tron,206,223,429
2026,전북,무주군,일반승용,폭스바겐그룹코리아,Q4 Sportback 45 e-tron,206,223,429
2026,전북,무주군,일반승용,폭스바겐그룹코리아,Q6 e-tron performance,220,238,458
2026,전북,무주군,일반승용,현대자동차,ELECTRIFIED G80,270,293,563
2026,전북,무주군,일반승용,현대자동차,ELECTRIFIED GV70 AWD 19인치,261,283,544
2026,전북,무주군,일반승용,현대자동차,ELECTRIFIED GV70 AWD 20인치,245,266,511
2026,전북,무주군,일반승용,현대자동차,GV60 스탠다드 2WD 19인치,285,309,594
2026,전북,무주군,일반승용,현대자동차,GV60 스탠다드 AWD 19인치,272,295,567
2026,전북,무주군,일반승용,현대자동차,GV60 스탠다드 AWD 20인치,261,283,544
2026,전북,무주군,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 19인치,564,612,"1,176"
2026,전북,무주군,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 19인치 빌트인 캠 미적용,567,615,"1,182"
2026,전북,무주군,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 20인치,559,607,"1,166"
2026,전북,무주군,일반승용,현대자동차,더 뉴 아이오닉5 2WD 롱레인지 N라인 20인치,541,587,"1,128"
2026,전북,무주군,일반승용,현대자동차,더 뉴 아이오닉5 2WD 스탠다드 19인치,483,524,"1,007"
2026,전북,무주군,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 19인치,558,606,"1,164"
2026,전북,무주군,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 20인치,532,577,"1,109"
2026,전북,무주군,일반승용,현대자동차,더 뉴 아이오닉5 AWD 롱레인지 N라인 20인치,510,553,"1,063"
2026,전북,무주군,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 18인치,570,619,"1,189"
2026,전북,무주군,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 20인치,570,619,"1,189"
2026,전북,무주군,일반승용,현대자동차,더 뉴 아이오닉6 2WD 롱레인지 N라인 20인치,570,619,"1,189"
2026,전북,무주군,일반승용,현대자동차,더 뉴 아이오닉6 2WD 스탠다드 18인치,560,608,"1,168"
2026,전북,무주군,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 18인치,570,619,"1,189"
2026,전북,무주군,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 20인치,553,600,"1,153"
2026,전북,무주군,일반승용,현대자동차,더 뉴 아이오닉6 AWD 롱레인지 N라인 20인치,537,583,"1,120"
2026,전북,무주군,일반승용,현대자동차,스타리아 리무진 일렉트릭 6인승,229,248,477
2026,전북,무주군,일반승용,현대자동차,아이오닉6 N,250,271,521
2026,전북,무주군,일반승용,현대자동차,아이오닉9 성능형 AWD,272,295,567
2026,전북,무주군,일반승용,현대자동차,아이오닉9 항속형 2WD,274,297,571
2026,전북,무주군,일반승용,현대자동차,아이오닉9 항속형 AWD,271,294,565
2026,전북,무주군,경·소형,현대자동차,캐스퍼 일렉트릭 기본형 15인치,490,462,952
2026,전북,무주군,경·소형,현대자동차,캐스퍼 일렉트릭 크로스 17인치,487,459,946
2026,전북,무주군,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 15인치,490,462,952
2026,전북,무주군,경·소형,현대자동차,캐스퍼 일렉트릭 항속형 17인치(라운지포함),490,462,952
2026,전북,무주군,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치,514,558,"1,072"
2026,전북,무주군,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 17인치 빌트인 캠 미적용,514,558,"1,072"
2026,전북,무주군,일반승용,현대자동차,코나 일렉트릭 2WD 롱레인지 19인치,459,498,957
2026,전북,무주군,일반승용,현대자동차,코나 일렉트릭 2WD 스탠다드 17인치,437,474,911
2026,전북,장수군,일반승용,BMW,MINI Aceman E,400,434,834
2026,전북,장수군,일반승용,BMW,MINI Aceman SE,400,434,834
2026,전북,장수군,일반승용,BMW,MINI Cooper SE,396,430,826
2026,전북,장수군,일반승용,BMW,MINI Countryman E,217,235,452
2026,전북,장수군,일반승용,BMW,MINI Countryman SE ALL4,203,220,423
2026,전북,장수군,일반승용,BMW,MINI JCW Aceman E,197,213,410
2026,전북,장수군,일반승용,BMW,MINI JCW E,191,207,398
2026,전북,장수군,일반승용,BMW,i4 M60 LCI (71HD),233,253,486
2026,전북,장수군,일반승용,BMW,i4 eDrive 40 LCI(21HD),244,265,509
2026,전북,장수군,일반승용,BMW,i4 eDrive 40 LCI(61HD),256,278,534
2026,전북,장수군,일반승용,BMW,i5 eDrive 40,262,284,546
2026,전북,장수군,일반승용,BMW,iX1 eDrive20,212,230,442
2026,전북,장수군,일반승용,BMW,iX1 xDrive30,192,208,400
2026,전북,장수군,일반승용,BMW,iX2 eDrive20,214,232,446
2026,전북,장수군,일반승용,기아,EV3 롱레인지 2WD 17인치,555,602,"1,157"
2026,전북,장수군,일반승용,기아,EV3 롱레인지 2WD 19인치,555,602,"1,157"
2026,전북,장수군,일반승용,기아,EV3 스탠다드 2WD,469,509,978
2026,전북,장수군,일반승용,기아,EV4 롱레인지 2WD 17인치,555,602,"1,157"
2026,전북,장수군,일반승용,기아,EV4 롱레인지 2WD 19인치,555,602,"1,157"
2026,전북,장수군,일반승용,기아,EV4 롱레인지 GTL 2WD 19인치,555,602,"1,157"
2026,전북,장수군,일반승용,기아,EV4 스탠다드 2WD 17인치,512,556,"1,068"
2026,전북,장수군,일반승용,기아,EV4 스탠다드 2WD 19인치,481,522,"1,003"
2026,전북,장수군,일반승용,기아,EV5 롱레인지 2WD,552,599,"1,151"
2026,전북,장수군,일반승용,기아,EV9 롱레인지 2WD 19인치,270,293,563
2026,전북,장수군,일반승용,기아,EV9 롱레인지 2WD 20인치,268,291,559
2026,전북,장수군,일반승용,기아,EV9 롱레인지 4WD 19인치,254,275,529
2026,전북,장수군,일반승용,기아,EV9 롱레인지 4WD 21인치,260,282,542
2026,전북,장수군,일반승용,기아,EV9 롱레인지 GTL 4WD 21인치,252,273,525
2026,전북,장수군,일반승용,기아,EV9 스탠다드,237,257,494
